health_risk,fatigue_risk,alcohol_risk,emotion_risk,safety_knowledge_risk,experience_risk,skill_risk,accident_history_risk,violation_history_risk,distance_risk,stay_time_risk,overlap_risk,authorized_risk,ppe_fastened_risk,protection_eff_risk,visibility_risk,sign_visible_risk,alert_perceptible_risk,hazard_type_risk,impact_range_risk,stability_margin_risk,device_abnormality_risk,sensor_coverage_risk,alarm_effect_risk,wind_speed_risk,illumination_risk
0.35557632317071164,0.5565097852709234,0.0,0.28767547170485297,0.2619201840547658,0.8702983886357374,0.7,0.0,0.4,0.394537608620625,1.0,0.2880126431935075,0.0,0.0,0.7532677362322222,0.2531130628622338,0.0,0.0,0.5,1.0,0.1735600488619573,0.16970518743643276,0.08980155870524886,0.1725028567759701,0.0754121400510539,0.20448564650515355
0.8092638335640141,0.3807237020437524,0.0,0.27782467460374183,0.24021435881562114,0.6441188877580479,0.7,0.0,0.0,0.36333028205789425,1.0,0.4521824407919927,0.0,0.0,0.4822635274514423,0.4041171616610043,0.0,0.0,0.8,0.6732188044579167,0.05858490485316703,0.18422191700836715,0.1916569066830489,0.6071944213169039,0.0,0.11696996079696442
0.38693045347486343,0.500500538521041,0.0,0.4740790188264268,0.2933152192123547,0.8848825265768285,0.7,0.0,0.0,0.18342747184499827,0.610272132617002,0.12110366341919016,0.0,0.0,0.3371639369379311,0.20516617979837726,1.0,0.0,0.9,0.04105808381742686,0.03587827507892882,0.48035491000525404,0.21968413185864033,0.387511264590653,0.08413424612820633,0.13024282537535126
0.08856284692016148,0.3932445634692762,0.0,0.3314757746026813,0.35800447325256457,1.0,0.1,0.0,0.4,0.10933332364459637,1.0,0.011244641184686764,0.0,0.0,0.414812752198397,0.27686964438266515,0.0,0.0,0.8,0.5765516667833971,0.2360168578009617,0.5334403422799965,0.19774553933519978,0.1556527542994921,0.0,0.29614781164583937
0.3428198088670209,0.5363040600456722,0.0,0.4699527145959661,0.16540231350790513,0.8454903769662722,0.4,0.0,0.4,0.08539652241453798,0.1841891314935479,0.45532393340193966,0.0,0.0,0.49475752024831754,0.21509468283551791,0.0,1.0,0.9,0.293187057864801,0.46807631025288055,0.7461882678439599,0.03491642262113093,0.5520872920843292,0.3707453073234097,0.09621137863499374
0.9649088552891548,0.3863344263663345,0.0,0.3547857048273292,0.21563172505075157,0.9587254149038114,0.4,0.5,0.0,0.05566513730373697,1.0,0.2989584672435844,0.0,0.0,0.5728785831937047,0.5672785676004184,0.0,0.0,0.9,0.06254133207322074,0.22744274489260274,0.45635426138037305,0.06821072131744366,0.7184787161777726,0.1314939975736511,0.29282707565167343
0.5971191419475436,0.49749870854898526,0.0,0.3261338820443245,0.3004749300724342,0.6721311658977949,0.7,0.0,0.0,0.8076607666825233,0.7370849015885399,0.18322132647590264,0.0,0.0,0.8407923938709797,0.2276140920912021,0.0,1.0,0.5,1.0,0.30004940148069004,0.35069388860162654,0.14569146938582989,0.7301332776577005,0.010858832329800094,0.09531995504011159
0.014659229296400289,0.4875602315225235,0.0,0.1952669022335357,0.24609900350296654,0.8599582088801604,0.4,0.0,0.0,0.5098762569713912,0.331937217787553,0.3714063470264293,0.0,0.0,0.2983632692815833,0.10400674295177548,0.0,0.0,0.9,0.3058044876846636,0.8445249347618866,0.5717841149633881,0.2866899055942218,0.3836085540405567,0.0,0.15772019825006311
0.48374757274976987,0.9752384409840696,0.0,0.3186431799287013,0.2089879375036513,0.4734168082845961,0.1,0.0,0.4,0.09566662428360748,0.9947103040030323,0.5197150859844182,0.0,0.0,0.11104455870467012,0.41567529375781964,0.0,0.0,0.7,1.0,0.1608784417595982,0.42238603511438666,0.1259378044967845,0.24090851066120245,0.006939888777088177,0.11514473851515272
0.956247738537206,0.19874694221797054,0.0,0.22965996956915302,0.31367930272135214,0.8815455155932723,0.4,0.0,0.4,0.07116316207456098,0.25088127055647014,0.09664623222739827,0.0,0.0,0.1348578605895514,0.1921203109254911,0.0,0.0,0.9,0.11567303393899235,0.005531816302988712,0.29704446158162884,0.12221695121206033,0.04371023326544987,0.0,0.5297259781453758
0.8034666269193311,0.3947620333213404,0.0,0.27492468742680976,0.407367942078784,0.6031387005929656,0.4,0.0,1.0,0.46769064091935236,0.2503514295040819,0.25606656108695985,0.0,0.0,0.7511523187634941,0.4983610752340565,0.0,0.0,0.5,1.0,0.5024405852588438,0.7345942578967831,0.122657584042283,0.3462483840978877,0.10114209176650384,0.5273330027019739
0.15670881439859852,0.7398527950944962,0.0,0.15249432562100662,0.2772585316304427,0.8972738213430261,0.1,0.0,0.0,0.774383825014985,0.15636280165100994,0.7825460263398447,0.0,0.0,0.3719019811818608,0.24739467841203122,0.0,0.0,0.5,1.0,0.09422495979631995,0.15589110000173684,0.3246747206542805,0.4629955422502633,0.1264302920932087,0.28465670295890777
0.3926068499091595,0.5438482374593189,0.0,0.32789921746253115,0.3677256141957089,0.9967813159808478,0.7,0.0,1.0,0.3755768189176927,0.7062269136231035,0.15787841791392623,0.0,0.0,0.9216078753903553,0.06290157968604826,0.0,0.0,0.7,0.11215342248459205,0.18587482595765514,0.2900662963460424,0.08948892129536701,0.20421248392585545,0.0,0.26795754704878216
0.2282867962647691,0.4272734946190983,0.0,0.25950612636596837,0.3677001114514564,0.8514383002110217,0.4,0.5,0.0,0.08136674694561673,0.5757163684352414,0.493560983054321,0.0,0.0,0.22130470594273222,0.3534476451276902,0.0,1.0,0.8,0.06199281033907988,0.22278071830459711,0.0,0.3253539328062701,0.28818200527555127,0.13449370034314878,0.3169643260742867
0.2948447154874505,0.4916169434979644,0.0,0.1699947780863309,0.3034412874993142,0.8508419398977917,0.4,0.0,0.4,0.4109082200385048,0.6911879442469767,0.8164605846017147,0.0,0.0,0.8129085678728718,0.318982355972117,0.0,0.0,0.8,0.05340270973584322,0.0964569873223401,8.040781504735407e-08,0.22891036416492128,0.4972532090750712,0.2546389924968235,0.35620994373648707
0.4230337621778647,0.42819480270569715,0.0,0.30781108617111663,0.3497806775370089,0.8934584432416035,0.4,0.5,0.4,0.09592201216810976,0.34668933263678975,0.3249682612208068,0.0,0.0,0.20997912322206125,0.19212440135053088,1.0,0.0,0.9,0.7152059033391118,0.35235445695892553,0.0,0.01671320664384568,0.7914497412896282,0.0,0.5621651321201808
0.2915360837507768,0.3572966808676802,0.0,0.23846104220307263,0.26519423681408894,1.0,0.7,0.0,0.4,0.7486596817393795,0.30557746191418556,0.036897930033438345,0.0,0.0,0.26293598039404265,0.5604217297461676,0.0,1.0,0.8,0.3880374054281082,0.35140634013059613,0.5729558346583907,0.12327396002974456,0.519018741718098,0.19125761531149008,0.09915789742854286
0.48141278077526384,0.3943509282484329,0.0,0.3467376313894497,0.4838755595035622,0.9784943164725403,1.0,0.0,0.0,0.17817741165341675,0.46046776405584683,0.27622279333017163,0.0,0.0,0.7166999080459844,0.5112678710040237,0.0,0.0,0.9,0.16896591179892556,0.17422398358232027,0.29625748027601684,0.04684725927257005,0.21945739056400138,0.08106463044169629,0.24444637141148895
0.7483653681870774,0.4365321222873202,0.0,0.1356839577863418,0.3556765368876549,0.7918638201567871,0.7,0.0,0.4,0.7748567279224929,0.4937213995748,0.5336173396764305,0.0,1.0,0.09240684058630722,0.27512060545044104,0.0,0.0,0.6,1.0,0.3717179333949856,0.0,0.13738467437615687,0.739107584939205,0.032120290774437434,0.35349024282661134
0.7057073021218244,0.22695092372440515,0.0,0.4759665049858308,0.5421830369550837,1.0,0.1,0.0,0.4,0.11104185127071715,1.0,0.2974128719851061,0.0,0.0,0.4815838377042212,0.2604125264998305,0.0,0.0,0.6,1.0,0.30985578653313284,0.7866645890472724,0.05450737553336793,0.31179132879871374,0.0,0.2579493830447327
0.7592699198449705,0.35628246124869256,0.0,0.45249039068444163,0.3515167077541841,0.6606170299337121,0.4,0.0,0.0,0.5473751107291395,0.31842513975162523,0.35342673129307073,0.0,0.0,0.8779772401356943,0.03822365863633881,0.0,0.0,0.9,0.20532012403026578,0.34604414676560713,7.226133112235817e-08,0.14626938274132284,0.48979362178563324,0.0,0.15854463116502704
0.9594648335909871,0.5039829034919354,0.0,0.25129339095753966,0.36708152759068646,0.8644904124891227,0.4,0.0,0.4,0.050464260820066456,0.3376420186666497,0.28568704880591683,0.0,0.0,0.3010264972984943,0.34327723624899487,0.0,1.0,0.8,0.11478188747779297,0.1950819317404241,0.6360889411947077,0.12504817033022075,0.40096568488084183,0.22675746765949362,0.05947063834593003
0.04742079580767733,0.575658650579653,0.0,0.31922378322943357,0.4115364004250621,0.80164601110092,0.4,0.0,0.0,0.3947478616697831,0.20613636048677664,0.42851801158584635,0.0,1.0,0.4869006249263498,0.026074225174105736,0.0,0.0,0.6,1.0,0.20129373416146257,0.295917912515137,0.11899784495420052,0.8750511982346172,0.21882124999056618,0.040186640457258394
0.35828049401686557,0.6114561787783394,0.0,0.09150366146668765,0.21590417759100033,0.6666848970774952,0.4,0.0,0.4,0.09761420075168485,0.5334030205444422,0.31103722227255,1.0,0.0,0.49172530898048494,0.41507083064909733,0.0,0.0,0.8,0.6875746649039141,0.25841677429567156,0.6441056272072068,0.01426611862795868,0.7870424576889928,0.0,0.014512163310971715
0.7865647193441944,0.4901741408016335,0.0,0.4587023197142096,0.3096918035995556,0.5498094353505143,0.7,0.0,0.0,0.05351846272357692,1.0,0.4139919084616262,0.0,0.0,0.6480585869650127,0.341085032710835,0.0,0.0,0.7,0.9947095950291548,0.20659203407177618,0.41026438380505315,0.10453217121245006,0.690842754853245,0.1734604613870288,0.15587512406138804
0.6538244684008809,0.22352335898783937,0.0,0.19531266940404113,0.36095033141687605,0.6574336113276449,1.0,0.0,0.4,0.17595061156855768,0.7554892023580296,0.8137803021729608,0.0,0.0,0.4375421934371957,0.16590043114390973,0.0,0.0,0.9,0.0399842659100397,0.142489641325507,0.847115720337856,0.17070459872985788,0.7839941550089758,0.21067214031201215,0.25763806582231097
0.25335086632241344,0.7725220770706418,0.0,0.4415426247796317,0.3432855603085512,0.9614766874155447,1.0,0.0,0.4,0.056001852249870705,0.4155907702402663,0.25010924490164027,0.0,0.0,0.3257720317858369,0.24164380082157721,0.0,1.0,0.6,0.8896432921139474,0.14817414943253437,0.21200419492953235,0.07571009866738321,0.4381147518662184,0.0696962344782813,0.18732320745645636
0.6670008393828288,0.29518682959257864,0.0,0.2899542859651707,0.41892919467624856,0.9327648016569934,0.4,0.0,0.4,0.6714633190319226,0.6060171554731919,0.6614315314687704,0.0,0.0,0.3712386587076415,0.18726661198907768,0.0,0.0,0.7,0.4776936610305171,0.2626945367031761,0.38022797538245623,0.11259740358600889,0.8960152861212721,0.0,0.1435444748746324
0.8365948811250374,0.37659840929058724,0.0,0.5324500354959395,0.4238056333155952,0.14427344066872827,1.0,0.5,0.0,0.16401272640458822,0.46379951705470845,0.47123859690562864,0.0,0.0,0.2849353433963767,0.36468205254875863,0.0,0.0,0.9,0.6639007954937264,0.1201976157477308,0.24454658780168917,0.19218596029065216,0.07933056642529779,0.0,0.34245860525764493
0.6247832690080308,0.46028717415676484,0.0,0.13943664927836952,0.3048688350109081,0.6139826558908366,0.4,0.5,0.0,0.23152648210212784,1.0,0.06739519028643469,0.0,0.0,0.3481233964786218,0.4854705348288678,0.0,0.0,0.5,1.0,0.2798169204055929,7.928237157972959e-08,0.05724887509381871,0.34337727982985755,0.1358467933033098,0.0746038062403348
0.49963357120438423,0.2585327601194143,0.0,0.2661740377961873,0.27578873065383336,0.4796080690034429,0.1,0.5,1.0,0.16351598147826946,0.3427183182293942,0.4320190771754303,0.0,0.0,0.6242820891445512,0.23376170782073102,0.0,0.0,0.6,0.16326624244783147,0.3958485301790553,0.21755755754689418,0.09239584689224978,0.5600156562991678,0.0,0.2858737007398344
0.3300122324188379,0.5234630023666512,0.0,0.2005228173318644,0.30057940866780286,0.7618690128814825,0.7,0.0,0.0,0.06600682402239477,0.18305085427093964,0.038894531484928864,0.0,0.0,0.4829196219833133,0.4650073500782833,0.0,1.0,0.6,0.10930297592714232,0.09332755605169385,0.4191266259612585,0.32416073515605515,0.9351144593354753,0.04234589690102508,0.23683451821137302
0.7700146209157138,0.22737185287733455,0.0,0.21351002761895221,0.2551742001442109,0.9973306484770196,0.1,0.0,1.0,0.6006327945574641,0.10791227388864136,0.16450869860508602,0.0,0.0,0.28874263687288226,0.07262918180024502,0.0,0.0,0.5,1.0,0.11677426531209667,0.30843549092761496,0.028694885201188347,0.47630938874341144,0.20153622030217216,0.15221195454465852
0.2191906422829103,0.1779769814897135,0.0,0.2438734981322479,0.34538631160209576,0.5678857885731639,0.4,0.0,0.4,0.9981026823421627,0.40068242225032463,0.30655704668685774,0.0,0.0,0.3405066045147874,0.37704481186147254,0.0,0.0,0.8,0.5949720399955886,0.5070916027160914,0.5901230925417078,0.4080190382094312,0.4174294618277735,0.2252845067216854,0.37892470367969777
0.6536674361355561,0.4813618674421209,0.0,0.22998572757955438,0.3126679751131892,0.9988866590225675,0.4,0.5,0.4,0.6850526205733961,0.6720989274627576,0.36526947376468605,0.0,0.0,0.4814471396776733,0.44022586323110513,0.0,0.0,0.8,0.1515268918953662,0.14232358686253854,0.3628090722717247,0.06600305353910874,0.7185666575195013,0.004587424542466323,0.10034039886728008
0.3991960713978391,0.42258910345103046,0.0,0.3106091432197876,0.3493494965892805,0.0,0.4,0.0,0.0,0.078140647375758,0.45428732478679673,0.3021524245840854,0.0,0.0,0.3763070654305669,0.2072269095018031,0.0,0.0,0.6,1.0,0.5077130983860489,0.654059951657179,0.05175438749307604,0.19650829870611264,0.14335624504096725,0.03839021477306037
0.1675671971546412,0.27713118176487395,0.0,0.007433923872613213,0.6909512943765588,0.6804027905225847,0.4,0.0,0.0,0.8561091395361743,0.3586001282589262,0.5002334657904424,0.0,0.0,0.16752185988829327,0.5536645889163325,1.0,0.0,0.7,1.0,0.07167398667212854,9.183550097584007e-08,0.022877386758853646,0.39422903043094093,0.09290346267038578,0.17716994431716615
0.16108108099162677,0.36965138599355446,0.0,0.3998514028082525,0.4544876275154738,0.7369690729889178,0.4,0.5,1.0,0.12636160436218397,0.17033936169625158,0.5815678720964608,0.0,0.0,0.5122143286148391,0.2004503213696226,0.0,0.0,0.8,0.6811726753225498,0.6079394496155734,0.405692554453945,0.05829852985786699,0.6361236818548737,0.0,0.08802348583146369
0.1410145324986145,0.606189695760073,0.0,0.26069417986947296,0.18766024492364197,0.8521596996742743,0.1,0.5,0.4,0.05088558945259857,0.9275704245947554,0.3170185292290307,0.0,0.0,0.44128705172443594,0.6275207373560651,0.0,0.0,0.7,0.2509691212133424,0.17390962291245704,0.42315554979210407,0.010454463443050566,0.4921582915207553,0.04911791595806214,0.24462937330370016
0.23180469975464169,0.5638445181684154,0.0,0.3050136524186946,0.5087978487502646,0.7587972812476373,0.1,0.0,0.0,0.05697204545312364,0.6225858835396892,0.28262752810152375,0.0,0.0,0.23386809827288046,0.22014192293180823,0.0,0.0,0.7,1.0,0.17745109217185995,0.4369260714620598,0.04314318788424887,0.5864704730280237,0.06784298324674251,0.2186390259208567
0.551722101954697,0.3033420320258045,0.0,0.4966740433952139,0.3423656736709323,0.25640209773897205,0.4,0.0,0.0,0.4488842263135073,0.2963724867682165,0.2472300955492702,0.0,0.0,0.75056832473166,0.18635688664205075,0.0,0.0,0.6,1.0,0.17203016766776258,0.43002469793237413,0.09053163165201583,0.3182854690431255,0.03395740422143554,0.19493521422697657
0.11989011012471962,0.6547472710622425,0.0,0.34259833894073366,0.34599264182124634,0.823834454202576,0.4,0.0,0.4,0.16291073429471115,0.3677613377252584,0.366023523533628,1.0,1.0,0.13765388460270978,0.35736491807743087,1.0,0.0,0.6,0.08829451663249495,0.17325845473561585,0.0,0.06614444068692615,0.4001733129383548,0.0,0.497861127893809
0.29923762437610946,0.42066756399104543,0.0,0.31897048124548544,0.13073192828341307,0.5239416706564202,0.4,0.0,0.0,0.059448680111170375,0.8248831323824478,0.3830765192588061,0.0,0.0,0.3606586932418483,0.6931251780195793,0.0,0.0,0.6,1.0,0.11582778396385285,0.7896691579989346,0.09496446020183547,0.7870297250376231,0.2681721680577544,0.6193417435751097
0.15355189010399994,0.8630112326402598,0.0,0.3218239398564877,0.3254826701537621,0.8541122349881072,0.4,0.0,0.0,0.24486684074908285,0.9338356271020679,0.050695471589657363,1.0,0.0,0.7093311622220304,0.17389590253668608,0.0,0.0,0.9,0.058963417270630133,0.7305292594915704,8.357605878335446e-08,0.22308806153156402,0.548365289352345,0.1263244495550731,0.30188219964263585
0.8926163855912325,0.48962281615843656,0.0,0.2870703657496897,0.21792121760508099,0.9192510912686049,0.7,0.0,0.0,0.9163821108178962,0.5751488075369686,0.1352402376069831,0.0,0.0,0.26813540020528226,0.47286551032527335,0.0,0.0,0.5,0.13434798178136487,0.38793108711738367,7.02889345945988e-08,0.14441257464689916,0.20466787948281706,0.20994510285071924,0.2693981296011415
0.8111568281127839,0.582654263824325,0.0,0.3034976220481542,0.3372339578518426,1.0,0.1,0.5,0.0,0.2896678309667419,0.2053995025880619,0.7069100055811665,1.0,1.0,0.4846004667226572,0.15615306435740217,0.0,0.0,0.7,0.1414763469050697,0.3284492687642343,0.4033652204516614,0.33883690216532625,0.1591631220769648,0.0,0.11286404780675785
0.8954123748676933,0.292001419145312,0.0,0.24514558403059672,0.3765351887783077,0.9985487833562144,0.4,0.0,0.0,0.05406949134898281,0.8321695776461155,0.2616840112223989,0.0,0.0,0.2759252589363633,0.3399083669503232,0.0,0.0,0.6,0.2323274259563793,0.027298033377850528,8.784720100596436e-08,0.018922001712729064,0.9032146508536649,0.1989820462270433,0.2716536959865413
