health,fatigue,alcohol,emotion,safety_knowledge,experience,skill,accident_history,violation_history,distance,stay_time,overlap,authorized,ppe_fastened,protection_eff,hazard_type,impact_range,stability_margin,device_abnormality,sensor_coverage,alarm_effect,wind_speed,illumination
0.7889329237369752,0.4353469321689133,否,0.7070163531697193,0.7550986009629101,3.449632600737529,高级,无,无,12.342525493947933,9.652549747814561,0.035135068041671026,是,是,0.34355126802859065,车辆,43.59656735914847,0.3430875395847243,0.11407382059728031,0.7999564967287679,0.8312180383907011,0.9358074912788823,0.5705937094176332
0.896459426140196,0.29758637176334635,否,0.5598799756272723,0.797771967321185,7.075895404912014,初级,无,≥2次,34.08883654912299,27.631851104462832,0.3312598737062955,是,是,0.9217095243315958,塔吊,14.95244264124264,0.5783238450808879,0.4683905074771444,0.5840507734892417,0.8614456084880423,0.9411347118738069,0.7217738460827838
0.255114848951514,0.7353285832090214,否,0.5648014621753444,0.7124126927436365,19.39372724356915,高级,1次,无,22.16512172282169,14.921078600392057,0.23948343392449598,是,是,0.5153160585783185,车辆,0.8632243862829604,0.6273115078682845,0.39693800636542953,0.8023248501606662,0.6132659143873661,3.7921631035225007,0.4401698319996191
0.7845035010955318,0.21139589489297467,否,0.8090108465964659,0.7259997174200934,2.7420036673862844,无证,无,1次,21.71915864911546,19.203206663923503,0.42179161773315227,是,否,0.7707881239230754,车辆,14.751841351863293,0.4398425254790159,0.7686800403298204,0.8598016664007709,0.8182101835632493,0.863032331995466,0.9258765054361344
0.9306365622052479,0.30521280354341107,否,0.8466266225353377,0.5588835174223847,0.06329202746085878,初级,无,无,8.504413245973398,19.341778723071755,0.18072069788052258,是,是,0.3405265779643481,车辆,2.9442228304664706,0.7093817128908502,0.2900795704150302,0.8007041962041701,0.3191692166072174,1.538084135519337,0.7070853736343408
0.3672705196097415,0.5820574016627028,否,0.6097787876241393,0.8970527291195968,9.238874884570016,中级,无,无,12.557745858517087,53.89817604224347,0.04885901762909239,是,是,0.9707008789343279,塔吊,35.67643110234227,0.6537869341952416,0.25640514574413736,0.7057237866032396,0.4059194285585348,0.7207327942855822,0.4711029785822945
0.8361843948164249,0.23013740388805826,否,0.6786350302273173,0.8518057869421011,11.578947160334865,初级,无,1次,15.017236969799795,35.80286522598783,0.002657548116314172,是,是,0.8183818633769534,深基坑,4.288943280113796,0.38758409516209624,0.4484873308977736,0.6722020517957158,0.2068334510089125,1.952833940435951,0.7815049412590964
0.36075193881855144,0.14008977839632297,否,0.7294678296291445,0.7911935135633382,14.838959718218938,中级,无,无,21.794178499786263,24.273024399076473,0.06395140152777917,是,是,0.936229049221403,深基坑,27.41971585631291,0.8049238219214531,0.36640689714413305,0.8187761567751863,0.657293795668789,4.2269846341869775,0.27417621889745686
0.7174843487272441,0.2792532587253288,否,0.7626146817049769,0.8937765885083772,4.420766213491451,初级,无,无,21.075342519153747,16.7134580784845,0.1804010357523116,是,是,0.3847269195352749,车辆,20.12441696098797,0.8773429664597879,0.45156454364955345,0.8962182587927126,0.6996878584233485,0.581712185933131,0.8870878498534411
0.6925617889248633,0.32869950154964894,否,0.6699572115831754,0.7578873599762357,5.309206672408459,中级,无,无,12.521373902858562,21.383181209373472,0.14754983350221687,是,是,0.9702303394927215,高支模,30.052063389190057,0.46495417775209164,0.013930316642973815,0.8584224301241394,0.7729086133728088,6.136724194486968,0.754710423873074
0.752120838564134,0.24060655844592954,否,0.6050261978296414,0.7105192819775744,1.9577559913483285,初级,无,无,36.83748632580239,40.960436449650544,0.640342217789219,是,是,0.5202122696789824,高支模,68.36707738174906,0.7083726445596369,0.17107036611429266,0.945027227558571,0.9196042041236369,1.5527189237062444,0.5199609193531604
0.6730622407752166,0.20399927485923358,否,0.7050606568376685,0.6800167471044585,5.7768745714311756,中级,无,≥2次,10.056761834761765,18.58323041207695,0.026324940657766516,否,是,0.7934262093003687,配电箱,0.11412839355135126,0.718476684176971,0.25999181659883014,0.9292362362234661,0.10093706807115721,4.925762168236416,0.23533097808117373
0.7730799507807709,0.3605750297097617,否,0.6485623844206059,0.6805264660651515,2.3722604671806238,初级,无,无,9.770736940355066,39.65603456787123,0.27408915299559045,是,是,0.18311634346285183,车辆,53.07033233333879,0.580884087211015,0.1012822200015058,0.8988669778653672,0.36797314574036705,3.897693778992955,0.6389204462638876
0.44563826133526496,0.3711482489072664,否,0.9112723836469059,0.8648992540523531,20.97605071475162,中级,无,1次,32.89270469802027,51.28510093299181,0.33033842638209215,是,是,0.5984613249091774,车辆,0.6228525627261852,0.6264814208756313,0.07011252929957387,0.969648981456914,0.40397919752064465,4.243988903609045,0.4826597734808482
0.6329291514949736,0.3363067308384241,是,0.6099275412528874,0.7718511202611874,0.4847980907290603,中级,1次,无,11.034098642234321,20.87475132885823,0.10166970291351307,是,是,0.13348753082090514,深基坑,5.434409204355897,0.784089902367291,0.640330952773235,0.8409240178309082,0.704139177614552,1.179000412817326,0.826074484540777
0.48769975307377306,0.35722644828156097,否,0.6665787693979376,0.9547340177832009,5.897200770752167,高级,无,无,15.803039835808658,31.910023055742787,0.023168901113123,是,是,0.9308616837465366,塔吊,67.26063962755725,0.7839715659837896,1.2119607625152625e-12,0.8284652569599664,0.876649837447004,5.248362789058333,0.8343061839239466
0.24726436613340236,0.06662135739515238,否,0.6488737030382774,0.6819057938847399,6.182388945452075,无证,无,无,28.70042147786545,16.88400371146138,0.28893066971943315,是,是,0.9078807584478056,车辆,0.8634775003475244,0.798733765536646,0.19007586609638089,0.7172876970972077,0.3418475397229834,0.9200819090412464,0.7008162252102534
0.1728498612717811,0.29575696781535027,否,0.6931046914189553,0.7117683339096631,1.8424448818168215,初级,无,1次,30.624676323374203,32.72694320850628,0.031964190984421124,是,是,0.11491596937509992,深基坑,17.351738128630213,0.604619555965545,0.33611029569626444,0.9359995825714996,0.6161525037199506,1.4757964563210366,0.21473496048006854
0.5122498734412908,0.2672746131412334,否,0.6746829094852551,0.6930950598120471,1.2743533161130687,初级,无,无,14.478900896801001,33.97329702130093,0.4523485188597359,是,是,0.1768336294136818,高支模,7.333156006743084,0.3751448360418079,0.2735996962569073,0.5042146098133669,0.6015313665466113,0.8947403113002859,0.5946426741665201
0.5969835794073084,0.1291525596598455,否,0.48603812068886015,0.7077474597028443,1.354968558106651,高级,1次,≥2次,59.0379525104376,17.7107380625537,0.2548808526349292,是,是,0.5381875648156499,车辆,9.430933841121831,0.8783372601081688,0.5620109732792942,0.9245087388848854,0.49071708920390816,1.6623958250654356,0.6004739771260234
0.5933927634879815,0.11408404991070087,否,0.771179413137049,0.8288532488141094,1.5932638587226486,高级,无,无,34.84780816763225,12.061055176961315,0.52289823776204,是,是,0.9498143495636842,塔吊,1.1484706462751413,0.5249788657374601,0.2807120785533276,0.9943247424211864,0.43469446388502775,4.437226806804318,0.7835493771755253
0.7089904001943689,0.4668885677871268,否,0.5229125176286895,0.8861508177273306,8.327307645747211,高级,1次,无,16.791119765743584,21.948817190746233,0.28121693601886216,是,是,0.6661198350464393,高支模,2.513262443165158,0.9999999326540304,0.24271565240744097,0.677058267311609,0.5070455714116777,4.322523605710853,0.9313717100049739
0.9593438447956948,0.2532570493797906,否,0.7721452992239247,0.934469613385777,19.235088283382872,中级,无,无,18.15023036691997,14.417768556483463,0.27545542521045036,是,是,0.8261817494903196,配电箱,20.2874312808637,0.37734973943571976,0.0,0.6385466360032444,0.6871731769531209,2.6857394466025557,0.769086028353702
0.6885503248416837,0.290802844074889,否,0.6937321631155112,0.8157744993445476,4.42318569722598,初级,1次,1次,10.661405312925158,34.928254260042436,0.042684410483583464,是,是,0.7753665877254317,塔吊,3.5035631030321235,0.7610140886961788,1.2700418649463672e-12,0.3884487476817664,0.8609728822730667,2.9402906026299918,0.7015408321669623
0.8123333591534588,0.5349165297678673,否,0.5731736995720182,0.9018415995507016,7.05092421938358,中级,无,≥2次,14.695293245607592,75.37215589609973,0.3416292849554824,是,是,0.7787338435098902,车辆,25.67857673719863,0.5466828268535596,0.3938871143956197,0.6196817266283718,0.4812928953044091,3.5103363301167434,0.8047840531899444
0.7032121314224197,0.16719370441471892,否,0.6277780453981466,0.7587949176911372,15.095097005700573,中级,无,≥2次,34.05343143001263,58.37417306125858,0.18450931989057234,是,是,0.5058135846637243,塔吊,10.59312482290755,0.6110427395430366,0.5788571261910752,0.7119157228285065,0.6363724273707158,4.798851833090966,0.36136843906937577
0.25672385220341953,0.5369922918391541,否,0.6490246994410476,0.7872977101504355,1.1957455909976726,初级,无,无,22.235175837806825,40.22765504309453,0.0332122336335085,是,是,0.88464603739386,高支模,15.506841997185415,0.8435084311659383,0.53132600391592,0.6842771552929613,0.39953940387579107,2.7531787876181957,0.5650578843716451
0.7556038247300727,0.23819186714469395,否,0.845901251329369,0.8195581623820981,2.46883424301031,初级,1次,无,21.1666861689402,79.73936059333015,0.05841372375595279,是,是,0.37449958633611113,塔吊,1.9585176191856413,0.6572387598357973,0.08511153756622866,0.7919620566740574,0.731130894434473,4.488336572059625,0.7264165379184201
0.34067746038153623,0.09129477888550691,否,0.5735960993103859,0.8231752691753852,14.453373220762378,中级,1次,无,10.82003838938496,42.45640052311881,0.5111625384075451,是,是,0.6735315711257129,塔吊,20.844019137984667,0.46086979124794214,0.7108781369411625,0.8829648532089008,0.458078071633523,4.822313420951543,0.40875165996475304
0.45412263018870946,0.41123719302647704,否,0.724919120811626,0.8482267621504458,5.95473892492584,中级,1次,1次,8.620005571468772,42.38828628748978,0.03399593641997767,是,是,0.5375353972011034,高支模,13.634193047229664,0.9999992391078654,0.5916598781824962,0.8337075652601083,0.7902150480769176,1.9433620117516108,0.5908879538712427
0.42379045178728225,0.6771624203296216,否,0.804126342680218,0.7385164236152147,1.4134723961289761,高级,无,无,19.61166795920865,25.311264865199252,0.05162238595738204,是,是,0.6661204609769665,车辆,14.881267591245681,0.9999998956016491,0.16586417614398535,0.9017206974470613,0.597561647545601,2.2959532210532525,0.8451424981609346
0.7839704360468838,0.6715554421323632,否,0.5967272313048153,0.9070668124262791,4.508765214393547,高级,1次,1次,11.59164685055459,11.121628444382317,0.045429182258095877,是,是,0.84621480857568,车辆,18.974911852515277,0.8110509323653043,0.4107205925356539,0.8634798976871259,0.7815745753092953,1.4090190263372107,0.8820215293456082
0.4597032437017898,0.2589593738822047,否,0.6506203400504373,0.8975114083720322,5.183042662108823,中级,无,1次,36.013390944694216,40.139989910442644,0.03808625680932,是,是,0.3177612603042897,深基坑,53.327803001412846,0.11527178693734016,0.0,0.9324107581898519,0.7864784329946014,3.765668252193593,0.6610003903448287
0.8204028181901832,0.25315171785359686,否,0.8147292803532411,0.8568945673866035,19.404361514662128,初级,无,1次,19.017256905193314,30.321071238612248,0.6552817095785025,是,是,0.3728982409078972,高支模,73.00261073384547,0.5032067816990952,0.03810994207238452,0.763121600040342,0.19106529001929579,1.3386484905264608,0.8696432234860665
0.7406375839619546,0.4996837028423046,否,0.7654825296399557,0.9761833137361667,9.123927801015906,高级,无,无,16.131553740901346,106.21665229828038,0.31707376603885784,是,是,0.7371417693945636,高支模,13.205056479502185,0.8216041930172754,0.0,0.7046374743056703,0.26107756270763244,0.22956021503626828,0.7931393997110602
0.5634120677967749,0.18337001663871547,否,0.5941379725975451,0.8476239319224653,29.09826006502565,中级,无,无,6.277093836965741,21.361758135064875,0.33445820298562495,是,是,0.8284058180273352,塔吊,20.15074621403129,0.9999996296657312,0.05830425148685822,0.6585138843196179,0.5241911558008853,2.2874419503669285,0.7965257334221213
0.1036907234156818,0.36596311492374717,否,0.7610303290187336,0.8253348682262257,3.847026369271818,高级,无,无,53.70307651906175,46.996609718641295,0.19524455455211778,是,否,0.8902849121725046,车辆,18.15091863227374,0.9999987338167484,0.5003830874433937,0.7993105587081972,0.645102769428255,1.3303103233386238,0.7829454622580866
0.7583956300861828,0.24899287996495437,否,0.7147841788781876,0.8796915540311362,33.58324541908527,中级,无,无,24.19075592205591,10.547129847228451,0.3221085017027564,是,是,0.9045966357847697,塔吊,21.76604072863887,0.7851863050351677,1.7178961590414336e-12,0.5693636810981231,0.8156941125517324,1.2670859015845375,0.6552136354915274
0.4309651993618616,0.40777602338797925,否,0.627453989596045,0.8909020549276454,1.1821591069749873,中级,1次,无,26.917250224015323,24.241255672658667,0.3421722055578678,是,是,0.9381439746757627,配电箱,10.936521719254788,0.9999988306212984,1.3674575853888014e-12,0.8107873498068273,0.8687500499233344,1.269810244336767,0.43576918079278754
0.20977667024195928,0.24664439542438282,否,0.7990198328521556,0.8156425465448194,7.664599427230167,中级,无,无,11.441901274522731,16.385434482004356,0.02461641470925535,是,是,0.3840784439379569,塔吊,30.301977960381574,0.4637633005969559,0.6760084232957309,0.9257362480794461,0.7014534185941681,0.37947471541932254,0.8513205656880543
0.7452450714602893,0.5344258032358774,否,0.8244912166863304,0.9133346080785699,4.11101451312486,中级,1次,无,10.714732072191582,36.67970014604386,0.04419798338584148,是,是,0.9847869776982779,高支模,14.165126592929367,0.7805562665192589,0.0981523356475067,0.9045236629942455,0.7539168806913942,0.984341724819071,0.4521654260863241
0.4648495270491533,0.21634024498863338,否,0.6307280326988983,0.6846966981124273,0.06163143844964413,中级,无,1次,16.888626898348342,49.866393596670385,0.14905841797411729,是,是,0.14282038690264778,塔吊,34.03696950894146,0.7528290099160432,0.16224546155953615,0.8808433534956909,0.5572145113133226,2.413253956647928,0.5411307641765701
0.742677263336818,0.4724325805526397,否,0.7962191570205419,0.9333326827395474,5.372146631038555,无证,无,无,35.429871958723076,33.30324568315857,0.03831163068491305,是,是,0.8073178932495407,深基坑,2.659675108479147,0.3132236973539963,0.20340184316192306,0.8910851569870377,0.33934520551544095,2.92848276848457,0.4834347778302943
